NO_OF_FRAMES	6000
NO_OF_DATA_TYPES	3
FREQUENCY	100
TIME_STAMP	2020-09-27, 09:59:13
DATA_INCLUDED	Velocity
DATA_TYPES	Mass_vel_X	Mass_vel_Y	Mass_vel_Z

Mass_vel_X	Mass_vel_Y	Mass_vel_Z	
7.656	-6.099	-492.945
5.382	-6.402	-519.760
3.540	-4.277	-544.684
3.168	-3.949	-566.276
2.083	-8.008	-585.168
0.275	-7.937	-601.658
0.318	-5.215	-615.689
4.577	-4.551	-627.932
0.822	-4.595	-636.746
-4.463	-6.792	-641.131
-7.173	-5.937	-642.451
-3.936	-5.088	-641.471
-5.852	-1.358	-634.818
-5.582	-1.597	-624.859
-3.750	-4.125	-617.416
-7.875	-3.055	-602.236
-8.229	-2.031	-582.051
-9.080	-2.486	-565.123
-6.600	-2.786	-545.992
-8.956	-1.080	-518.342
-12.914	-0.068	-489.643
-14.086	0.377	-457.439
-15.927	0.483	-423.632
-13.557	0.569	-396.310
-12.160	-0.342	-356.956
-14.338	0.641	-318.943
-18.035	0.893	-279.573
-15.064	2.773	-237.615
-13.496	3.149	-196.264
-12.722	0.429	-152.890
-17.489	3.706	-110.912
-24.738	5.136	-58.710
-21.816	4.341	-15.092
-15.369	4.551	19.035
-12.508	5.183	63.388
-19.472	5.120	116.342
-21.083	5.371	159.858
-18.354	7.894	202.474
-18.530	7.604	243.558
-17.801	6.284	283.819
-19.528	7.127	325.128
-19.825	7.050	362.087
-18.076	7.867	398.923
-15.032	8.874	427.087
-16.151	7.391	460.561
-17.433	6.764	492.519
-17.726	8.418	520.148
-21.158	10.318	547.794
-16.070	8.031	568.876
-7.918	5.296	584.654
-15.462	9.299	603.406
-16.456	9.431	617.475
-9.421	5.098	626.118
-12.604	5.802	638.305
-11.490	8.622	642.327
-14.808	11.651	641.078
-16.360	12.126	639.251
-8.789	9.019	633.027
-4.757	6.446	624.371
-11.486	8.651	617.805
-12.730	8.510	602.492
-4.232	5.232	583.790
-3.665	6.522	566.604
-7.767	10.070	542.305
-11.635	8.932	517.793
-6.734	8.278	492.674
7.066	13.887	458.898
6.568	10.461	424.395
-6.755	9.405	391.239
-5.428	9.400	353.256
-4.491	4.372	315.841
-4.401	6.008	276.686
6.248	6.097	234.231
3.872	5.559	194.983
1.524	2.950	152.836
4.041	1.907	107.191
-1.834	4.453	62.222
-0.413	3.230	16.054
7.879	0.334	-28.110
6.388	2.062	-72.457
6.611	0.587	-117.602
6.044	1.976	-162.643
6.803	2.283	-205.905
7.497	-1.392	-246.403
7.294	-1.566	-287.444
8.765	0.337	-325.395
8.485	-1.829	-361.765
7.045	-3.606	-398.332
2.003	-4.732	-431.433
5.830	-8.218	-463.391
12.191	-6.785	-495.823
8.677	-2.118	-522.340
7.275	-1.397	-547.247
11.959	-6.644	-568.755
17.757	-7.678	-589.958
11.660	-2.971	-605.565
11.898	-4.278	-616.637
21.827	-8.702	-630.277
14.611	-6.986	-636.246
12.838	-5.128	-639.820
14.914	-6.513	-640.152
10.301	-5.881	-635.359
14.857	-5.460	-632.126
19.890	-8.320	-627.301
10.424	-6.873	-613.566
16.311	-4.359	-601.259
22.214	-5.726	-586.406
12.414	-7.164	-558.648
15.557	-8.337	-537.269
19.790	-7.244	-514.571
17.925	-6.268	-485.604
15.073	-10.949	-453.487
13.370	-10.869	-418.900
18.811	-8.653	-391.528
18.613	-9.052	-354.908
9.469	-7.525	-309.582
14.377	-7.627	-276.026
17.894	-11.430	-234.686
12.039	-9.781	-186.801
16.666	-6.340	-150.674
16.261	-10.405	-106.108
12.169	-9.433	-54.640
12.063	-6.001	-10.957
11.269	-8.088	34.188
12.142	-8.055	76.515
10.025	-7.026	118.947
8.518	-6.177	161.606
11.504	-7.616	203.277
11.916	-7.492	246.610
7.872	-6.553	285.783
7.444	-6.786	325.394
7.357	-4.530	364.853
5.661	-5.160	401.116
5.018	-4.113	435.498
2.636	-3.802	469.684
1.679	-7.190	494.541
-1.652	-3.244	523.091
-0.688	-2.136	550.392
2.946	-5.370	567.946
3.143	-5.478	582.928
-2.449	-2.106	602.520
-0.749	-0.936	616.848
2.421	-1.976	623.943
-4.047	-1.421	634.617
-3.301	-0.472	640.537
-3.879	-0.334	641.198
-6.941	1.290	639.637
-8.686	2.551	632.890
-5.266	-0.464	622.404
-7.692	1.696	611.082
-8.279	2.638	598.008
-6.047	0.751	580.815
-8.956	1.902	558.815
-9.862	3.068	536.329
-13.354	2.500	510.852
-11.604	2.855	482.789
-13.984	5.228	453.505
-14.513	6.406	421.237
-10.360	2.827	387.598
-10.322	7.776	350.621
-13.522	12.462	309.126
-16.593	5.464	269.040
-14.131	2.616	229.611
-13.709	5.628	186.293
-16.245	6.843	141.843
-15.220	5.011	99.341
-11.766	3.804	55.463
-15.106	6.065	9.236
-14.932	6.557	-33.766
-16.864	5.753	-77.267
-15.528	5.164	-121.304
-15.017	6.814	-164.287
-19.579	8.804	-209.114
-17.953	6.170	-248.416
-17.311	9.017	-288.835
-12.125	2.497	-332.899
-19.336	-3.715	-367.484
-16.979	1.753	-403.573
-16.128	5.038	-438.304
-21.459	6.507	-466.271
-9.199	4.047	-497.929
-13.394	5.716	-523.121
-18.964	7.817	-546.303
-12.341	3.232	-571.030
-10.259	3.370	-589.583
-12.954	7.666	-606.341
-14.937	9.032	-617.896
-9.685	4.108	-626.598
-5.841	1.591	-635.148
-9.088	5.233	-639.334
-10.643	4.451	-639.861
-10.154	3.606	-637.733
-9.687	6.578	-631.305
-9.497	6.139	-616.870
-6.885	6.536	-609.272
-2.170	6.862	-596.900
-4.606	3.980	-575.539
-6.004	4.361	-559.771
-4.519	4.085	-533.011
-4.527	4.252	-504.496
-1.597	4.019	-481.097
3.104	1.969	-455.208
6.002	-0.186	-420.928
-0.991	3.626	-378.157
-1.559	2.964	-341.233
6.314	-0.681	-309.241
5.935	2.192	-269.788
4.967	0.186	-220.916
6.652	0.522	-178.757
11.149	0.590	-144.193
12.433	-2.119	-101.001
5.849	0.550	-51.090
6.516	1.245	-7.823
9.931	-1.035	38.025
15.718	-2.128	83.096
15.212	-1.504	124.592
6.778	0.998	175.335
16.943	-1.066	211.028
16.836	-3.853	250.924
13.539	-3.689	297.452
18.054	-1.859	327.500
15.274	-2.633	366.301
18.295	-5.175	404.636
19.894	-4.992	437.445
19.222	-3.327	470.275
18.943	-3.620	496.220
18.574	-5.995	524.024
18.385	-5.809	550.747
18.083	-4.484	570.289
16.419	-5.633	592.048
18.857	-5.819	604.332
24.320	-5.647	613.863
22.567	-7.384	628.445
16.814	-5.615	634.145
12.938	-3.726	636.506
16.623	-4.982	637.118
23.562	-6.613	634.019
22.303	-6.826	628.566
19.212	-5.774	619.906
16.943	-6.271	609.509
12.055	-4.563	594.691
15.417	-4.797	574.791
17.290	-9.159	554.839
17.241	-7.583	531.810
17.301	-7.324	504.961
15.979	-7.953	475.308
15.709	-5.590	445.677
13.276	-6.393	414.243
9.903	-4.900	377.228
8.467	-6.692	340.614
12.509	-8.216	304.893
12.338	-5.028	264.828
8.842	-4.108	221.755
9.859	-4.012	179.283
8.382	-4.906	136.694
6.481	-5.689	92.539
7.823	-5.745	46.526
6.831	-5.569	2.601
4.628	-5.553	-42.163
3.438	-6.538	-86.384
2.871	-6.561	-130.052
1.361	-5.725	-174.623
-0.107	-4.083	-214.391
1.903	-4.914	-254.759
1.946	-6.434	-296.259
-1.792	-3.371	-334.537
-2.252	-2.831	-371.868
-2.650	-2.347	-408.250
-3.622	-4.327	-441.823
-3.627	-3.391	-472.561
-6.435	-2.138	-500.206
-6.530	-1.170	-528.697
-6.601	-0.918	-552.184
-8.901	-3.920	-570.238
-12.911	-1.134	-590.183
-11.043	-0.964	-605.673
-8.514	-1.043	-617.754
-11.139	0.536	-627.480
-11.847	1.438	-632.983
-15.501	1.258	-635.424
-15.001	-0.255	-636.145
-13.857	2.001	-636.440
-17.204	3.032	-629.793
-15.968	-0.247	-616.876
-16.356	3.008	-607.514
-17.330	5.769	-591.871
-17.878	3.040	-570.313
-19.199	2.681	-553.270
-16.717	3.419	-527.076
-19.963	4.645	-500.252
-19.186	5.031	-475.854
-18.887	4.593	-442.944
-19.949	5.073	-409.797
-18.291	5.485	-379.228
-17.368	4.131	-341.432
-19.495	5.651	-296.699
-23.217	7.198	-256.588
-17.900	5.715	-221.219
-16.655	8.163	-178.722
-21.302	9.309	-130.930
-22.320	7.365	-87.017
-18.504	6.345	-41.355
-18.317	7.830	1.155
-19.361	9.891	43.825
-16.816	7.603	86.321
-15.449	6.000	130.596
-11.718	5.434	173.770
-13.697	7.000	215.513
-20.753	11.105	263.061
-11.299	8.861	296.559
-10.885	7.016	336.435
-18.807	8.688	380.048
-10.478	7.294	408.401
-4.773	6.595	438.984
-6.303	7.399	470.146
-11.319	7.812	503.833
-14.726	9.022	532.698
-4.730	4.589	548.764
-5.932	5.467	571.354
-9.511	6.286	590.795
-4.739	5.181	604.556
0.308	6.526	617.577
0.156	3.859	627.362
-6.689	5.877	636.516
-2.573	7.102	638.638
-1.582	6.747	638.151
-1.307	4.704	633.919
2.349	2.273	623.757
2.976	2.728	617.803
3.005	4.098	604.712
3.911	3.289	587.077
4.273	2.000	573.940
6.198	2.250	552.885
5.570	2.002	526.939
6.423	2.612	501.250
10.222	0.398	473.122
9.951	-1.075	442.818
10.071	0.562	409.394
8.560	1.455	372.908
6.845	1.104	334.829
15.176	-1.273	295.035
15.686	-2.274	257.432
7.884	2.209	218.010
12.252	5.802	174.502
14.117	0.366	128.812
10.803	-2.526	84.833
13.568	-1.594	40.774
12.312	-3.235	-1.782
13.059	-3.026	-46.063
16.072	-9.451	-94.687
10.540	-10.215	-136.280
12.484	-5.733	-178.998
17.843	-7.074	-223.330
11.781	-5.284	-262.081
8.946	-3.894	-303.884
19.367	-7.606	-343.938
17.359	-7.189	-376.690
13.312	-4.782	-410.518
16.272	-6.770	-444.045
13.247	-6.773	-475.506
16.561	-8.220	-505.612
13.749	-7.691	-530.776
12.804	-8.468	-553.638
16.932	-8.972	-576.608
14.859	-8.171	-593.087
15.330	-8.192	-608.546
14.902	-6.028	-620.065
11.996	-7.073	-624.590
12.431	-8.497	-632.001
14.915	-8.598	-637.688
13.325	-8.078	-638.887
11.533	-7.685	-632.814
9.803	-6.133	-622.259
7.673	-7.342	-616.344
11.352	-7.321	-605.529
9.998	-6.603	-586.608
9.212	-7.876	-568.854
10.711	-7.843	-552.190
10.720	-7.498	-526.546
10.549	-7.810	-497.152
10.659	-9.840	-471.409
7.961	-8.824	-437.211
7.368	-7.763	-402.282
7.685	-5.586	-367.654
2.687	-4.897	-332.884
-0.278	-4.368	-294.529
-1.045	-3.373	-253.203
5.510	-7.930	-215.735
1.550	-6.083	-168.287
-0.382	-2.550	-126.908
-0.080	-5.044	-82.516
0.622	-3.798	-36.884
0.598	-3.576	7.166
-5.495	-3.587	54.715
-0.502	-1.750	91.699
-0.752	-2.026	136.029
-7.428	-2.769	184.530
-6.958	-2.205	226.037
-0.721	-2.704	260.453
-0.708	-1.652	300.110
-2.980	-1.489	338.710
-7.036	-1.221	375.576
-12.596	1.796	418.500
-7.722	2.058	446.191
-6.519	1.069	472.562
-13.272	2.589	508.502
-11.179	0.353	533.159
-8.471	1.225	554.192
-13.218	5.591	576.253
-13.085	1.671	589.008
-12.462	3.249	604.313
-10.138	4.170	618.519
-12.574	4.850	626.204
-14.511	5.925	634.545
-11.787	3.708	637.512
-11.877	5.022	635.002
-12.042	5.070	631.485
-16.810	3.997	626.151
-14.038	6.410	616.570
-13.409	7.591	603.948
-16.106	7.955	585.919
-14.329	8.194	567.579
-15.368	4.806	546.826
-12.798	5.533	521.546
-15.165	8.506	495.110
-17.013	6.699	465.969
-14.830	5.034	438.177
-11.703	7.004	404.751
-14.650	7.077	368.877
-14.735	7.485	330.593
-13.255	7.391	291.231
-16.940	5.827	253.515
-11.684	6.606	211.439
-12.019	7.158	167.827
-16.559	8.467	121.687
-12.876	7.740	76.539
-10.064	7.374	34.630
-12.572	5.549	-8.166
-11.928	4.477	-53.419
-12.492	7.881	-97.212
-11.196	6.651	-140.269
-8.773	4.315	-183.753
-7.964	4.555	-225.791
-7.241	7.460	-267.755
-8.773	5.732	-308.102
-8.521	4.850	-345.029
-9.309	6.261	-381.827
-9.073	4.460	-417.285
-5.733	3.732	-447.532
-7.915	4.118	-476.406
-5.693	4.922	-509.758
-4.411	4.120	-534.851
-4.339	3.049	-554.183
-0.204	2.548	-575.440
-2.490	3.396	-589.882
-2.010	3.378	-607.133
2.565	1.341	-621.963
-0.010	1.466	-625.095
0.452	0.661	-630.203
2.541	-1.244	-636.493
1.688	1.001	-637.282
4.785	-0.100	-632.956
0.476	0.247	-620.277
6.171	0.972	-610.540
11.579	-0.892	-600.914
2.205	1.728	-582.326
6.084	-0.230	-565.103
14.561	-3.049	-547.771
10.782	-0.986	-522.244
11.064	-1.459	-493.882
7.591	-2.714	-461.722
11.895	-3.562	-434.776
15.635	-3.196	-399.786
7.788	-2.726	-356.313
14.334	-6.052	-325.416
18.960	-5.592	-291.786
13.251	-2.690	-246.061
16.890	-4.291	-203.968
15.936	-4.948	-162.536
12.337	-3.941	-115.281
21.055	-6.630	-77.934
18.972	-5.591	-35.256
19.330	-5.670	10.859
21.802	-7.528	54.691
18.342	-7.774	102.179
16.509	-6.860	146.420
16.431	-4.721	189.340
17.788	-6.215	229.892
25.847	-8.106	265.569
25.974	-9.241	305.989
16.613	-8.166	347.946
16.727	-5.919	381.097
20.754	-6.785	413.563
19.671	-5.640	448.954
17.835	-5.356	479.626
13.463	-7.482	509.100
14.539	-7.478	533.805
15.698	-6.102	556.377
14.528	-5.947	576.290
17.393	-8.826	590.540
16.495	-8.178	605.788
14.388	-4.652	619.802
16.758	-4.820	627.128
18.063	-7.178	631.275
15.179	-6.980	634.122
10.509	-5.491	631.838
8.559	-4.866	627.085
9.830	-3.960	621.109
10.006	-3.318	613.037
11.542	-6.342	599.364
10.546	-4.561	582.638
6.695	-2.470	563.338
6.291	-4.106	542.665
6.339	-5.197	519.159
2.627	-4.396	490.932
-0.121	-1.251	458.900
4.511	-2.362	428.157
3.827	-3.739	396.507
1.502	-0.679	359.678
2.052	0.171	323.541
-2.160	-3.925	286.407
-4.386	-1.381	244.515
-4.763	1.167	202.781
-5.677	-2.677	161.608
-5.004	-1.702	116.948
-3.050	0.801	72.522
-6.034	-0.348	28.380
-7.216	-0.095	-16.808
-8.191	2.030	-61.045
-8.427	0.702	-102.825
-7.681	-0.310	-146.559
-8.079	1.535	-192.107
-10.006	1.336	-233.119
-11.314	2.885	-271.297
-12.383	3.608	-311.099
-11.110	0.407	-347.925
-11.376	1.587	-383.615
-17.658	5.266	-420.734
-13.950	3.080	-451.753
-11.086	3.124	-481.382
-14.766	3.965	-510.831
-16.082	3.313	-534.514
-16.758	6.362	-556.234
-16.677	4.583	-575.937
-16.599	3.373	-591.259
-15.279	5.682	-606.885
-19.004	5.681	-619.032
-21.600	5.237	-624.692
-20.774	4.997	-630.022
-20.200	5.404	-632.459
-17.657	6.470	-632.237
-18.350	5.438	-630.342
-19.140	6.191	-621.693
-20.368	6.318	-607.696
-22.057	7.225	-593.608
-14.903	8.236	-583.282
-18.511	7.782	-560.958
-20.708	6.901	-537.884
-16.645	6.672	-513.831
-17.990	8.612	-485.599
-12.241	7.297	-460.588
-14.462	5.131	-426.339
-20.707	7.095	-388.457
-15.858	9.317	-358.053
-16.263	6.491	-319.957
-16.509	6.889	-280.983
-16.327	8.933	-240.010
-13.558	8.232	-197.367
-13.149	7.266	-154.518
-14.965	8.870	-106.739
-10.648	6.383	-71.396
-10.022	5.204	-27.648
-5.283	7.469	18.185
-5.327	5.673	62.583
-7.176	5.026	109.163
-9.472	5.049	150.147
-7.357	5.033	194.452
-2.335	5.541	235.637
-5.328	6.801	276.166
-2.982	6.168	315.962
4.468	3.325	347.736
1.330	4.709	384.162
-3.150	7.088	425.269
4.407	3.122	454.176
1.352	2.611	484.127
1.973	2.836	510.645
7.136	2.214	533.185
4.582	1.851	559.096
6.666	-0.079	574.314
3.309	2.530	596.410
6.676	1.319	608.170
9.728	-0.318	616.165
7.504	1.294	629.994
9.641	3.134	633.958
10.745	-0.484	634.298
12.214	-2.219	630.308
13.717	-0.068	624.358
9.104	0.101	619.501
13.442	-2.543	607.168
16.901	-3.552	593.471
9.555	-1.044	581.152
13.418	-1.459	560.522
20.254	-3.459	536.513
19.208	-2.890	511.633
15.517	-2.081	485.718
10.258	-1.975	458.018
10.897	-1.887	425.434
18.613	-4.014	390.419
16.725	-2.283	354.951
17.213	-2.081	317.338
18.267	0.041	278.796
21.855	3.192	236.586
19.398	2.610	195.401
16.322	-3.754	151.943
19.436	-7.706	107.084
10.939	-3.613	64.803
11.937	-4.043	21.132
17.404	-7.254	-21.318
16.863	-7.261	-65.233
10.736	-8.118	-110.373
8.880	-16.062	-153.957
13.332	-17.047	-197.936
11.710	-12.161	-240.165
13.198	-9.510	-281.031
15.243	-7.788	-319.140
13.388	-9.995	-353.242
13.810	-7.818	-389.034
10.596	-5.209	-424.271
9.156	-7.029	-454.649
8.539	-5.820	-484.673
10.724	-4.948	-512.123
8.581	-5.979	-536.458
5.970	-4.911	-560.393
10.590	-6.913	-578.419
11.159	-8.279	-594.236
5.853	-5.129	-608.749
-0.685	-3.610	-618.192
3.535	-6.884	-626.908
5.939	-7.008	-631.555
1.909	-5.078	-631.787
2.553	-4.058	-630.577
-3.552	-2.223	-623.981
-0.172	-4.703	-616.990
3.383	-6.044	-605.531
-1.184	-4.015	-593.139
0.416	-2.741	-579.156
-2.696	-1.565	-556.186
-3.902	-4.474	-535.345
-4.141	-3.935	-510.550
-3.692	-0.600	-483.061
-5.536	-3.110	-451.057
-8.718	-3.108	-416.215
-6.978	-1.469	-388.100
-6.184	1.016	-352.794
-8.868	2.351	-309.315
-7.141	-2.049	-272.857
-14.330	0.289	-232.882
-19.967	4.004	-187.600
-11.235	0.863	-151.803
-9.461	1.167	-109.218
-8.075	1.439	-65.637
-8.204	3.074	-21.160
-17.893	4.210	30.316
-18.922	2.817	72.416
-16.564	3.382	116.839
-15.076	5.248	158.914
-14.523	5.458	199.360
-16.547	4.999	241.287
-9.614	5.539	273.464
-10.857	4.146	314.258
-19.555	6.149	357.088
-18.410	8.707	391.615
-17.486	8.447	429.398
-18.100	6.134	456.728
-19.887	8.305	486.447
-17.327	8.878	516.877
-14.177	6.541	537.852
-18.353	5.510	560.989
-16.905	5.586	577.937
-11.842	8.302	592.858
-10.726	7.657	607.031
-19.458	8.294	620.308
-16.087	7.200	625.733
-9.211	6.856	628.094
-12.152	8.271	632.778
-15.004	7.836	631.994
-14.160	8.919	624.665
-11.702	7.513	617.403
-14.153	6.404	606.855
-15.821	9.006	593.911
-14.052	10.525	577.494
-4.951	7.096	552.779
-10.855	6.624	531.602
-16.426	8.006	508.581
-9.702	7.452	481.435
-6.359	6.630	450.761
-1.087	13.024	418.213
-2.940	14.752	388.060
-5.355	10.784	349.298
-2.858	6.384	308.894
-4.606	3.475	271.684
-7.844	4.445	233.123
-7.984	6.140	190.173
-6.290	7.414	146.836
-2.852	4.979	103.994
-1.443	4.968	57.176
-4.543	5.156	13.509
0.214	-0.376	-28.530
3.882	-2.335	-72.348
0.339	3.284	-117.456
-0.880	0.264	-159.075
0.174	1.686	-201.417
3.316	2.474	-243.266
3.543	0.277	-283.066
3.226	-2.506	-321.945
0.218	-1.791	-355.821
1.217	-3.630	-395.067
4.802	-7.681	-429.837
3.419	-3.008	-459.364
-0.418	-0.164	-489.979
5.504	-1.800	-514.851
5.982	-2.366	-536.110
3.745	-2.769	-557.255
14.544	-6.112	-581.795
7.600	-1.099	-596.654
10.171	-1.834	-609.103
11.744	-4.295	-618.390
6.752	-2.636	-624.558
15.774	-7.462	-631.315
17.702	-6.808	-634.335
12.814	-4.619	-631.697
8.983	-5.672	-619.850
13.159	-7.067	-614.497
14.697	-6.976	-603.513
13.048	-4.976	-586.994
14.083	-4.761	-572.498
16.592	-6.833	-554.275
16.611	-6.683	-530.221
16.145	-5.719	-502.625
17.225	-7.419	-479.510
17.114	-6.485	-448.808
17.370	-8.276	-413.649
18.570	-7.886	-386.608
18.120	-8.721	-349.713
14.306	-9.331	-302.283
12.329	-6.428	-263.293
18.750	-8.548	-229.796
20.662	-11.021	-188.496
13.974	-9.526	-139.231
15.052	-6.997	-97.698
23.470	-9.283	-61.542
15.899	-7.761	-11.537
13.873	-6.774	31.487
21.475	-9.135	69.357
13.530	-8.164	118.437
7.606	-5.938	168.039
17.021	-5.567	202.820
15.412	-5.983	243.795
15.529	-4.729	285.399
12.563	-6.523	322.609
12.569	-8.230	360.177
11.966	-3.924	395.143
4.765	-5.190	429.714
11.453	-6.705	457.102
9.907	-4.098	486.683
4.150	-3.306	515.888
3.235	-2.000	541.792
6.305	-4.973	560.358
8.455	-5.944	577.975
9.063	-5.685	592.680
5.010	-2.651	608.009
1.859	0.761	619.803
3.677	-3.140	625.342
5.730	-3.879	627.930
0.709	-2.343	629.746
0.929	-0.475	626.382
0.923	2.843	620.239
-3.680	-0.884	615.139
-1.714	-3.398	602.332
-2.936	1.055	586.295
-4.238	2.913	571.114
-2.660	1.279	552.451
-7.497	0.439	528.951
-11.644	2.033	503.262
-5.746	3.030	476.193
-6.219	2.821	445.132
-9.649	2.330	412.112
-5.356	1.386	378.862
-6.666	2.123	342.204
-11.953	6.815	304.001
-11.836	11.215	265.768
-10.299	8.533	224.448
-12.501	6.410	183.714
-12.463	5.077	141.649
-11.890	3.537	97.011
-17.334	4.390	52.430
-15.072	4.771	8.293
-13.767	5.474	-34.820
-14.324	2.915	-78.137
-13.658	6.502	-121.443
-14.416	7.255	-165.320
-14.143	-0.180	-207.477
-15.150	-2.653	-248.858
-14.546	1.579	-287.372
-16.352	3.888	-325.136
-18.452	3.658	-362.264
-16.617	6.025	-397.745
-17.713	6.088	-430.501
-21.949	7.840	-459.807
-16.694	5.754	-491.537
-16.871	6.751	-518.011
-19.700	8.567	-541.450
-17.334	4.077	-562.976
-11.446	2.985	-580.931
-10.233	4.001	-595.319
-14.589	6.175	-607.963
-17.685	5.290	-617.699
-20.643	6.241	-623.215
-12.167	6.092	-627.973
-8.069	3.487	-630.633
-15.188	3.806	-628.702
-18.175	5.781	-618.815
-9.996	7.001	-611.989
-9.615	2.785	-599.428
-15.709	4.398	-582.410
-9.533	7.474	-568.728
-5.601	4.840	-550.226
-8.909	3.579	-524.924
-10.496	4.872	-497.081
-5.188	5.125	-473.229
-5.874	4.321	-441.584
-7.793	2.613	-407.380
-5.339	2.583	-380.126
-3.289	2.770	-343.666
-2.754	1.489	-296.440
-1.662	2.048	-257.967
3.069	0.715	-226.371
1.534	1.625	-183.819
-2.623	2.652	-132.748
0.428	1.235	-90.557
3.514	1.200	-47.002
3.002	0.269	-3.120
5.845	0.220	38.592
7.294	0.056	80.752
7.542	-1.524	123.845
8.998	-1.757	166.002
8.710	0.442	207.626
12.098	0.897	247.745
11.779	-0.594	287.139
12.370	-3.363	329.190
11.173	-3.219	364.101
15.278	-2.373	399.484
16.678	-1.451	433.589
11.479	-1.351	464.841
13.301	-4.516	492.238
14.286	-4.639	519.104
13.076	-2.760	544.137
15.091	-3.434	562.659
21.070	-5.445	575.712
17.808	-6.074	594.542
16.604	-5.807	607.842
17.713	-4.256	615.677
16.681	-3.615	627.510
17.072	-5.061	630.871
18.559	-6.792	626.923
19.683	-5.205	622.898
20.099	-4.081	619.923
18.941	-5.597	610.016
11.952	-5.837	597.780
18.905	-6.684	584.467
20.551	-7.055	567.202
13.367	-4.519	545.382
19.681	-6.999	522.351
18.525	-6.414	497.446
13.800	-3.898	468.506
18.918	-7.809	439.616
16.197	-5.980	407.281
14.018	-4.867	373.043
16.991	-7.355	337.402
12.008	-6.693	296.036
12.062	-5.572	255.293
13.360	-5.497	215.695
12.640	-5.437	173.691
12.586	-6.843	133.207
12.669	-5.800	91.114
10.645	-5.339	46.008
9.311	-6.938	2.437
9.619	-5.921	-42.520
9.808	-6.726	-86.518
9.793	-5.558	-127.973
9.296	-5.635	-170.704
6.876	-5.575	-213.237
3.559	-4.732	-255.117
4.020	-3.215	-295.365
3.569	-3.285	-332.388
2.225	-5.018	-367.781
2.031	-4.603	-402.939
3.583	-2.132	-434.685
1.976	-1.949	-463.421
-0.869	-4.078	-493.430
0.830	-3.054	-519.886
-1.634	-3.304	-542.248
-3.478	-1.188	-564.295
-4.947	-1.864	-582.367
-5.985	-2.045	-598.577
-3.460	-2.143	-609.769
-7.110	-2.214	-618.224
-9.160	0.478	-627.025
-9.237	-0.838	-627.998
-11.722	-0.133	-625.195
-11.997	1.845	-623.478
-10.058	-0.142	-617.825
-11.842	0.907	-607.849
-13.761	3.258	-594.330
-10.909	1.719	-583.453
-13.832	2.251	-565.203
-15.202	1.683	-542.498
-12.500	2.614	-520.443
-14.402	4.153	-493.761
-16.025	4.180	-469.479
-16.011	4.391	-436.792
-18.530	4.029	-402.606
-17.633	3.297	-366.319
-16.754	3.939	-329.285
-16.854	5.450	-296.845
-15.073	3.784	-257.580
-23.202	7.570	-211.704
-22.395	7.510	-169.996
-18.440	5.127	-128.204
-18.821	7.519	-86.794
-12.841	5.696	-47.757
-19.571	7.690	2.515
-19.253	5.912	45.661
-17.362	6.884	87.608
-22.410	10.292	136.526
-16.824	6.678	173.821
-17.841	7.862	213.869
-14.043	7.503	254.191
-14.552	7.313	293.076
-16.375	6.749	332.397
-13.832	8.083	369.176
-13.404	8.914	403.614
-14.654	7.602	436.469
-16.973	8.568	469.611
-12.974	5.423	494.493
-14.902	7.480	522.332
-10.436	5.133	545.738
-11.754	4.745	566.374
-12.569	7.182	584.420
-6.261	4.642	592.227
-8.357	6.270	608.759
-8.530	5.985	620.931
-6.323	5.395	619.920
-4.544	7.289	625.122
-7.763	7.498	630.411
-5.211	4.115	625.239
-4.272	3.861	617.572
-6.326	4.555	608.068
-2.105	3.248	598.920
0.674	3.760	583.690
-2.224	4.901	562.663
-1.112	2.759	540.916
-0.046	3.302	518.645
-1.621	2.799	494.085
5.491	-0.589	462.439
8.296	1.433	431.641
5.336	1.470	401.868
3.856	0.366	366.583
5.391	1.607	329.889
3.196	4.116	294.423
3.809	2.404	253.315
5.792	-1.150	211.413
5.294	1.475	171.087
10.499	2.234	126.555
10.098	0.310	82.380
9.515	-2.145	37.283
7.678	-1.064	-5.529
7.771	-3.859	-47.892
11.185	-9.015	-92.710
10.360	-6.315	-134.008
13.530	-4.986	-177.826
13.660	-5.128	-220.144
8.638	-3.613	-257.985
11.528	-3.508	-297.706
11.432	-6.340	-336.316
8.380	-6.240	-372.769
11.696	-3.025	-407.411
14.645	-5.633	-440.308
18.122	-7.768	-471.672
13.087	-3.868	-498.445
13.667	-5.776	-523.961
15.204	-9.336	-547.412
14.130	-7.509	-565.476
15.540	-6.529	-580.908
13.525	-6.393	-598.352
14.634	-8.009	-609.555
15.141	-8.755	-619.111
15.459	-7.522	-626.699
15.360	-7.606	-625.487
13.331	-8.293	-626.704
14.519	-8.038	-626.305
12.375	-6.930	-615.467
12.221	-6.912	-606.820
13.889	-6.201	-597.350
12.142	-4.731	-578.965
17.221	-7.285	-559.996
12.845	-8.818	-535.937
7.724	-5.526	-511.769
12.963	-6.732	-490.235
16.777	-10.573	-465.966
13.987	-8.674	-432.993
10.799	-6.800	-399.622
11.401	-6.115	-364.522
10.921	-6.361	-325.610
8.110	-7.156	-287.099
9.050	-5.192	-248.749
7.735	-5.161	-207.468
5.765	-7.469	-164.429
6.833	-5.006	-123.160
5.675	-3.757	-80.176
5.532	-4.669	-37.497
6.037	-4.585	6.156
5.288	-4.006	49.672
2.803	-2.160	97.007
