NO_OF_FRAMES	12000
NO_OF_DATA_TYPES	3
FREQUENCY	100
TIME_STAMP	2020-09-26, 14:41:23
DATA_INCLUDED	Velocity
DATA_TYPES	Mass_vel_X	Mass_vel_Y	Mass_vel_Z

Mass_vel_X	Mass_vel_Y	Mass_vel_Z	
74.061	116.137	-824.624
38.332	90.341	-804.915
10.540	56.762	-785.995
-12.891	34.665	-766.477
-28.134	12.008	-752.050
-39.475	-13.607	-732.721
-48.108	-36.378	-697.418
-42.303	-35.134	-656.825
-33.752	-25.414	-617.941
-34.807	-19.717	-564.670
-42.403	-10.168	-506.988
-35.264	4.470	-445.066
-24.936	28.279	-377.387
-17.492	59.145	-311.941
-2.813	89.070	-241.095
25.509	105.157	-174.342
56.752	112.624	-113.685
66.355	122.130	-45.226
68.986	126.014	22.145
66.732	118.693	77.342
48.682	99.202	131.104
16.436	73.483	186.455
-21.296	51.049	239.258
-57.758	29.950	289.484
-88.476	7.224	338.807
-113.049	-10.765	393.263
-125.326	-17.545	450.280
-121.590	-20.393	504.876
-96.689	-21.217	554.444
-71.730	-17.213	599.208
-43.406	-11.007	641.047
-18.276	0.561	678.719
1.209	12.538	713.915
26.146	23.949	750.913
31.810	37.426	789.443
31.417	51.656	821.358
31.627	66.031	849.884
26.064	81.777	880.773
26.105	97.645	907.182
18.843	91.272	922.371
7.373	66.694	930.328
-4.260	56.606	930.793
-23.206	47.541	918.851
-44.556	26.538	900.308
-59.954	0.083	876.523
-72.842	-21.492	850.399
-87.820	-32.834	825.984
-96.399	-44.293	798.955
-102.047	-52.783	769.076
-107.898	-59.222	736.531
-108.799	-61.181	698.495
-99.208	-61.043	666.409
-86.461	-59.853	624.117
-79.716	-59.085	572.932
-59.321	-62.613	521.586
-36.225	-61.158	462.575
-16.783	-47.897	404.911
4.449	-42.342	345.753
13.142	-53.227	288.119
19.325	-53.765	226.707
23.575	-50.195	161.197
26.354	-40.382	93.821
29.392	-17.398	29.932
29.466	-0.323	-31.085
34.231	17.212	-90.511
37.138	30.419	-151.624
34.756	36.355	-213.131
36.372	44.420	-279.176
33.542	42.535	-342.808
25.351	28.161	-393.713
12.130	18.998	-445.240
-0.916	17.173	-500.237
-15.084	12.765	-549.736
-31.148	7.012	-594.092
-45.876	-1.349	-639.400
-56.054	-12.247	-688.520
-62.130	-21.147	-730.735
-74.586	-26.512	-762.973
-83.705	-38.007	-798.851
-76.808	-54.411	-832.478
-70.926	-62.609	-857.390
-72.766	-65.148	-871.786
-62.330	-69.868	-883.628
-37.719	-75.592	-896.869
-6.709	-77.019	-905.167
18.421	-86.572	-911.491
29.409	-108.349	-917.744
48.534	-106.129	-916.368
72.264	-88.604	-906.397
85.289	-71.078	-883.942
90.059	-42.589	-851.776
92.025	-14.014	-815.855
90.362	12.642	-774.386
81.903	36.716	-728.383
70.948	52.497	-679.495
57.070	50.502	-632.763
39.443	32.709	-591.490
18.245	3.827	-555.340
1.651	-21.627	-518.780
-5.818	-43.813	-478.289
-12.450	-60.792	-434.517
-15.777	-62.913	-386.714
-8.463	-68.621	-336.119
2.826	-71.171	-282.431
9.853	-64.235	-215.795
24.006	-56.666	-144.823
52.076	-45.102	-82.514
73.399	-36.027	-17.411
92.740	-30.732	45.958
101.558	-19.262	104.763
107.580	-0.763	167.849
115.405	15.478	231.684
110.131	32.802	295.616
100.685	50.795	364.474
89.068	68.373	425.814
75.504	73.601	477.684
54.504	55.196	529.722
26.030	15.656	576.096
1.894	-17.791	614.199
-12.931	-30.145	653.047
-19.538	-36.270	690.945
-22.142	-37.419	730.425
-25.446	-36.482	762.342
-19.258	-32.071	787.603
-3.869	-27.316	808.495
18.117	-23.052	820.630
34.225	-10.271	840.250
51.264	6.966	855.729
68.724	21.665	869.668
78.749	35.321	882.009
89.015	48.035	890.015
92.973	57.171	893.928
89.503	61.557	892.780
85.832	66.176	881.863
75.122	64.408	862.385
57.830	63.310	844.237
43.510	64.963	821.492
28.076	64.780	794.280
12.148	58.048	758.743
-1.454	47.703	717.547
-15.493	30.933	673.865
-26.824	19.176	633.303
-30.617	21.439	593.723
-39.511	10.646	536.165
-48.980	-4.170	475.400
-53.868	-11.909	417.887
-54.839	-8.820	361.510
-54.726	-9.041	302.581
-55.262	-10.146	239.297
-54.040	-2.608	178.444
-47.490	2.260	114.150
-36.192	20.225	48.674
-32.877	28.926	-21.021
-30.746	27.841	-92.279
-23.045	29.866	-157.145
-15.559	35.279	-217.499
-5.272	50.075	-282.405
6.289	59.752	-342.943
13.202	55.205	-403.188
21.313	53.622	-462.152
32.720	61.830	-510.562
39.078	63.037	-560.220
41.468	62.446	-602.774
45.633	64.434	-640.985
46.775	68.455	-677.076
40.727	67.173	-707.796
22.643	50.150	-751.128
6.857	35.506	-789.725
-8.544	20.738	-819.153
-32.816	-9.856	-852.818
-53.093	-30.883	-879.006
-73.511	-44.985	-895.690
-94.803	-52.564	-905.979
-106.736	-49.758	-903.641
-114.673	-50.257	-896.048
-117.346	-46.180	-886.349
-111.952	-29.779	-869.661
-100.935	-16.930	-852.724
-83.827	-7.013	-841.445
-61.614	8.811	-823.099
-39.972	17.591	-794.984
-23.951	27.022	-766.599
-10.193	35.453	-734.677
-0.737	30.602	-698.144
3.570	26.117	-654.852
1.590	19.868	-612.657
1.861	12.684	-568.602
1.456	10.255	-519.037
-8.278	-1.520	-475.300
-18.735	-17.928	-429.473
-30.464	-36.628	-382.814
-48.080	-61.521	-336.778
-62.458	-79.757	-283.210
-69.798	-90.533	-223.009
-77.452	-97.780	-161.361
-78.918	-89.323	-95.206
-76.884	-74.805	-26.833
-77.313	-56.116	41.104
-74.691	-33.242	116.990
-63.760	-6.884	189.691
-43.583	24.123	257.015
-26.429	41.580	322.150
-13.997	37.767	376.701
2.194	37.358	426.702
21.272	28.462	474.857
28.239	-7.848	510.782
28.792	-35.623	547.815
29.079	-57.407	585.661
24.239	-76.273	619.482
22.037	-96.985	651.416
13.915	-110.004	683.846
-2.146	-110.806	721.751
-14.122	-108.156	759.466
-31.362	-89.288	795.414
-48.851	-72.254	823.255
-52.521	-57.301	853.990
-51.401	-33.925	879.272
-49.841	-18.576	888.902
-38.071	-5.147	902.316
-23.405	10.924	911.457
-7.425	21.427	907.980
19.883	38.947	898.867
36.275	41.490	888.377
42.949	25.955	869.241
50.395	13.593	840.705
59.342	4.709	816.374
68.707	1.591	787.261
73.302	-5.197	750.300
74.498	-10.806	708.663
69.758	-16.941	659.046
69.102	-28.190	609.491
67.168	-38.339	564.639
57.936	-51.416	506.913
45.721	-78.205	448.235
36.630	-100.055	400.296
33.798	-98.426	345.039
31.909	-86.134	285.997
29.100	-81.678	229.291
26.395	-75.168	171.222
23.957	-56.304	107.857
20.330	-40.026	46.584
18.083	-25.171	-19.832
15.682	-13.511	-84.370
13.281	-0.856	-142.642
13.103	14.055	-206.631
12.553	24.901	-270.626
13.175	30.481	-327.773
14.428	35.880	-382.042
12.341	45.143	-435.935
14.316	54.310	-482.742
18.212	66.687	-525.430
22.363	84.284	-565.686
27.126	96.388	-603.392
27.575	90.491	-639.943
32.132	88.389	-672.597
37.066	83.495	-706.075
38.427	64.623	-745.742
40.881	50.105	-790.838
46.407	25.900	-828.982
46.811	-1.211	-862.309
47.375	-23.739	-897.627
53.741	-52.813	-916.544
55.376	-70.601	-926.541
58.688	-75.039	-927.065
55.654	-72.661	-914.381
41.262	-53.640	-898.370
33.004	-20.920	-875.063
15.716	12.293	-847.279
-1.535	45.416	-815.267
-15.855	78.776	-779.310
-32.340	98.932	-741.673
-27.335	104.828	-708.017
-20.661	105.895	-672.160
-23.468	102.854	-631.598
-14.457	103.733	-596.694
-1.318	100.366	-560.221
5.066	87.035	-515.897
13.939	75.200	-472.777
21.680	63.729	-432.749
26.003	45.734	-384.974
27.406	25.329	-337.498
17.737	4.065	-293.004
12.413	-25.138	-240.835
3.311	-36.799	-184.980
-7.858	-38.162	-125.498
-9.704	-38.942	-60.706
-18.333	-20.075	10.610
-28.013	13.402	86.206
-37.241	48.113	160.889
-39.726	91.585	234.026
-42.591	124.894	303.661
-49.215	130.038	371.677
-50.218	130.375	432.644
-45.082	122.766	484.707
-39.344	108.799	528.425
-32.350	81.356	559.949
-31.254	42.969	589.978
-33.898	11.238	618.821
-29.022	-18.556	646.547
-23.670	-38.990	676.303
-20.218	-49.691	708.229
-13.358	-50.364	736.662
-9.644	-44.398	765.086
-17.144	-35.284	796.083
-24.578	-22.033	823.776
-27.588	-8.321	843.098
-33.575	7.683	859.864
-39.767	23.238	877.352
-42.152	34.223	886.561
-46.993	47.406	893.128
-52.736	60.922	894.945
-55.592	80.056	892.199
-55.701	82.639	883.708
-60.363	61.218	870.896
-62.903	56.164	849.995
-52.387	51.008	814.438
-48.675	36.348	778.984
-41.912	20.153	735.072
-26.289	-0.027	682.801
-25.750	-17.262	633.524
-19.592	-34.351	577.090
-12.921	-49.551	514.810
-8.816	-66.166	453.653
-0.307	-80.255	395.069
-2.540	-80.927	340.844
-0.378	-79.553	284.910
2.330	-72.232	228.637
-6.176	-58.099	176.494
-14.767	-62.389	115.657
-16.762	-67.733	50.342
-23.368	-59.878	-11.219
-21.340	-54.665	-76.501
-19.231	-45.591	-135.516
-27.825	-33.313	-193.256
-32.960	-24.333	-259.900
-31.747	-21.247	-317.850
-29.448	-14.688	-370.156
-29.017	-2.414	-421.941
-24.614	10.429	-464.801
-25.350	29.795	-506.668
-29.599	34.128	-545.752
-35.432	31.381	-571.076
-38.970	43.694	-602.411
-29.456	45.989	-645.538
-22.090	32.659	-685.190
-21.200	16.254	-724.251
-10.121	-3.884	-773.418
9.890	-30.824	-822.957
15.363	-58.456	-856.656
23.575	-79.859	-884.809
35.955	-102.638	-911.257
42.249	-111.875	-923.609
45.087	-133.741	-926.019
42.362	-142.613	-915.095
41.250	-113.066	-895.298
31.304	-85.583	-875.552
22.030	-52.932	-844.204
12.100	-25.843	-809.386
2.964	-2.097	-780.759
1.943	17.298	-747.493
2.403	23.007	-713.864
2.891	26.338	-682.287
3.851	29.567	-643.138
8.296	29.080	-603.137
17.152	25.457	-564.607
20.861	15.655	-520.742
27.312	2.398	-476.354
37.536	-7.116	-433.374
46.965	-20.263	-390.735
56.550	-36.690	-347.864
67.170	-51.148	-300.516
79.657	-66.913	-252.547
87.685	-77.979	-201.014
91.388	-84.081	-138.896
87.817	-83.230	-79.444
70.083	-72.342	-12.713
45.213	-52.294	58.524
23.765	-22.313	131.730
-0.528	11.365	211.929
-17.038	41.255	280.635
-14.565	65.670	344.747
-4.624	82.788	404.531
12.725	88.392	461.810
35.673	90.890	519.907
55.569	77.647	557.595
66.167	40.915	583.790
75.124	15.659	614.945
87.811	2.312	644.809
92.088	-9.918	672.331
78.759	-36.757	694.600
65.448	-57.466	718.467
60.657	-48.646	746.794
46.564	-44.543	774.020
39.028	-39.807	795.257
36.131	-27.567	817.441
27.492	-13.511	834.558
20.649	2.627	848.940
9.343	20.523	867.663
4.816	40.126	880.006
-0.539	63.474	885.680
-11.609	94.659	887.154
-14.529	104.069	877.685
-20.790	74.401	861.302
-22.274	74.250	843.764
-10.587	92.358	817.404
3.741	83.427	785.665
8.913	75.599	748.867
18.343	70.058	706.695
35.312	58.852	655.443
41.228	46.592	597.225
52.965	28.862	536.247
66.027	12.398	472.053
64.121	8.358	412.518
53.550	4.406	359.234
49.206	-1.207	304.781
45.412	-5.899	247.080
30.743	-7.818	192.618
19.126	-0.986	134.447
8.835	13.245	69.223
-2.773	3.326	1.895
-15.315	-6.174	-62.506
-22.048	-4.897	-124.077
-27.632	-4.646	-180.976
-39.706	8.116	-236.741
-40.012	12.842	-299.190
-42.214	17.942	-354.868
-50.216	29.679	-405.860
-57.060	35.685	-454.692
-68.190	42.607	-495.651
-77.249	53.840	-538.026
-94.835	51.143	-573.670
-108.907	47.198	-602.633
-102.799	56.197	-632.048
-98.380	63.262	-661.199
-88.829	66.818	-694.495
-59.451	63.409	-732.052
-38.150	53.264	-769.184
-17.172	42.217	-805.408
12.577	27.472	-837.544
25.358	13.412	-866.688
29.025	0.764	-889.285
34.948	-17.373	-896.934
37.938	-26.450	-900.075
22.157	-31.977	-898.277
-9.393	-63.832	-887.318
-27.159	-76.623	-871.190
-46.234	-65.105	-850.680
-76.631	-55.842	-820.089
-94.732	-35.074	-783.882
-95.892	-23.330	-743.899
-95.922	-10.794	-697.482
-90.790	4.993	-656.042
-81.007	14.788	-611.197
-93.081	26.481	-559.927
-91.610	30.586	-515.628
-56.302	42.096	-472.264
-47.267	29.274	-429.619
-49.376	3.719	-387.062
-24.698	-5.000	-344.796
-1.625	-16.764	-305.222
13.885	-35.779	-261.540
26.207	-65.720	-215.865
25.307	-79.196	-163.077
26.088	-79.614	-102.767
21.598	-80.612	-37.380
4.875	-79.429	31.332
-17.996	-77.621	100.222
-50.860	-76.891	165.809
-76.200	-73.418	226.995
-98.108	-58.076	292.776
-112.571	-40.558	355.068
-103.097	-26.769	413.435
-80.114	-12.021	472.731
-58.541	-0.415	529.326
-35.813	17.691	579.181
-11.745	19.581	625.366
3.589	-2.406	665.329
24.904	-13.346	694.271
44.131	-14.997	715.900
50.484	-27.229	735.957
53.985	-43.991	753.519
51.446	-57.428	766.170
44.187	-68.330	781.177
30.707	-81.345	793.007
19.080	-93.204	805.433
15.312	-98.125	817.062
12.711	-91.149	825.265
2.712	-78.316	836.235
-4.900	-68.245	843.552
-14.490	-53.656	846.749
-27.806	-39.705	843.689
-38.118	-26.797	837.598
-43.976	-13.447	826.325
-37.080	0.455	804.913
-28.048	5.347	780.244
-13.066	11.656	748.167
-1.545	23.906	716.586
8.283	29.862	686.638
28.856	31.068	647.918
46.250	34.059	595.918
66.455	34.433	539.398
86.887	28.076	486.100
99.834	20.587	416.836
101.519	18.570	352.081
102.024	13.455	289.853
96.838	3.990	219.807
82.326	-5.735	156.355
65.942	-15.812	91.180
57.477	-21.530	22.270
56.577	-27.213	-48.455
44.999	-29.000	-112.112
38.113	-32.950	-172.318
33.246	-37.706	-232.091
24.948	-36.064	-288.151
20.386	-30.400	-343.174
15.034	-17.734	-394.845
12.529	-16.828	-444.813
12.820	-25.008	-491.353
6.747	-23.731	-537.298
-14.281	-16.359	-584.288
-39.802	-12.557	-621.932
-42.152	-6.655	-656.518
-32.248	7.274	-691.056
-27.481	14.236	-713.327
-32.449	35.030	-737.603
-6.617	51.530	-768.117
15.192	61.034	-786.741
24.925	63.705	-803.032
56.233	65.645	-813.377
55.251	82.504	-815.839
63.235	85.370	-829.608
77.869	80.128	-841.346
80.102	67.727	-845.637
76.770	51.607	-848.292
62.660	37.325	-846.224
47.527	16.362	-844.919
27.586	-9.615	-836.376
3.967	-40.320	-825.846
-10.785	-46.471	-800.767
-5.587	-31.376	-756.656
-13.537	-18.539	-714.524
-22.111	3.384	-662.571
-20.207	25.815	-608.681
-23.165	50.361	-556.368
-26.671	70.729	-500.491
-26.697	80.671	-448.152
-18.756	91.034	-394.141
-13.604	95.119	-343.270
-2.345	93.459	-297.876
16.114	93.348	-248.241
25.701	88.146	-195.951
28.686	77.482	-143.184
40.035	64.717	-88.240
43.968	50.243	-32.969
36.707	33.162	19.203
18.951	13.592	71.377
-10.756	-1.051	129.265
-32.704	-15.167	189.073
-55.095	-24.791	248.450
-74.657	-24.398	305.413
-82.726	-21.553	360.000
-78.654	-10.061	416.241
-67.486	5.989	470.790
-56.073	21.427	523.559
-40.421	35.989	575.936
-26.281	51.646	623.460
-15.217	67.412	670.000
0.204	87.546	712.196
13.400	93.959	754.565
13.149	74.706	785.813
3.367	59.030	807.529
0.808	50.112	822.467
-2.911	36.415	832.223
-9.005	17.724	838.329
-16.126	0.129	835.040
-26.666	-16.024	834.870
-25.079	-36.017	829.762
-33.735	-50.240	824.166
-50.725	-58.634	818.453
-54.474	-56.958	807.603
-62.162	-45.725	798.529
-74.624	-51.309	786.654
-75.600	-53.199	766.745
-77.497	-37.781	745.325
-72.048	-29.091	723.098
-64.050	-20.975	696.267
-65.532	-15.630	667.530
-49.718	-13.005	636.530
-28.754	0.673	594.173
-12.721	16.226	546.596
8.765	23.397	497.474
19.735	26.875	444.009
27.892	31.035	394.939
35.264	33.263	341.570
33.234	34.393	287.198
26.460	33.002	235.133
19.623	27.718	170.680
17.336	21.212	99.901
9.949	9.235	26.650
2.516	-5.271	-49.714
-5.239	-16.230	-118.166
-10.450	-26.998	-183.415
-14.808	-38.138	-251.906
-28.504	-49.165	-315.349
-36.750	-57.406	-373.223
-39.466	-64.675	-430.526
-41.795	-72.702	-483.849
-50.930	-79.774	-532.963
-60.982	-83.888	-578.876
-61.524	-82.654	-619.459
-67.353	-79.596	-653.341
-69.756	-77.417	-682.705
-74.229	-74.298	-714.245
-68.955	-65.294	-748.250
-43.326	-51.956	-777.677
-22.776	-47.549	-801.347
-9.521	-48.182	-827.875
15.934	-42.098	-842.134
31.627	-41.690	-845.253
46.333	-32.699	-853.572
74.511	-5.545	-854.638
88.094	13.124	-843.195
93.957	27.478	-831.755
100.002	38.505	-815.827
101.308	56.245	-790.838
86.377	56.906	-773.906
64.421	27.159	-760.744
40.191	2.857	-744.933
17.914	-20.658	-731.846
-0.234	-55.903	-715.256
-13.005	-80.526	-691.525
-18.834	-82.131	-656.452
-25.549	-78.540	-609.357
-33.343	-79.807	-559.609
-34.822	-73.402	-510.034
-20.929	-56.775	-455.712
3.869	-39.480	-396.141
26.184	-18.924	-341.226
51.061	-0.982	-289.919
80.097	15.753	-230.372
103.252	31.195	-171.240
122.261	37.689	-110.680
132.724	43.747	-47.831
128.655	46.057	10.685
119.631	42.070	67.804
103.603	43.624	129.845
79.477	47.531	194.639
54.887	36.517	248.651
28.389	19.922	296.587
6.980	3.967	341.787
-5.518	-16.500	382.957
-18.619	-33.700	428.092
-34.940	-38.998	480.844
-38.575	-37.378	533.123
-28.822	-32.992	583.528
-2.514	-28.070	622.724
21.452	-21.277	656.350
32.270	-4.199	692.027
49.799	5.200	722.157
61.877	19.340	753.565
70.599	43.206	784.463
82.054	62.016	807.585
93.666	71.368	827.064
96.505	78.372	841.248
91.841	84.156	850.991
93.674	81.027	861.019
90.412	75.022	863.482
75.423	75.416	859.722
60.848	68.196	848.281
39.026	40.554	829.083
12.301	15.505	809.611
-9.096	-0.208	780.078
-26.181	-13.454	741.573
-41.033	-23.770	710.497
-60.255	-20.157	683.354
-65.523	-15.591	654.584
-63.875	-11.098	620.823
-71.407	-0.989	589.433
-64.857	-0.008	557.086
-56.426	8.310	507.561
-50.052	16.270	457.627
-40.712	14.660	407.927
-30.116	15.925	350.617
-16.589	20.656	287.586
-3.180	29.656	224.670
6.489	38.843	165.995
16.133	39.026	106.065
23.184	37.745	44.971
24.293	38.193	-22.674
32.677	44.498	-87.829
39.021	48.187	-148.727
43.592	47.307	-204.589
40.039	48.486	-267.680
36.262	39.085	-329.262
33.207	32.690	-379.673
22.514	31.951	-428.862
9.960	29.101	-478.842
-0.713	20.234	-530.341
-8.614	16.983	-573.460
-22.036	18.569	-614.980
-34.464	14.032	-650.956
-44.775	8.239	-688.027
-60.492	-7.709	-727.259
-69.775	-15.110	-759.887
-75.392	-15.501	-789.028
-84.782	-14.686	-807.800
-92.256	-18.338	-822.523
-92.523	-20.922	-836.739
-85.950	-16.643	-839.704
-84.079	-19.637	-841.312
-78.005	-12.279	-844.972
-69.412	-11.005	-843.997
-60.078	-15.843	-834.490
-45.444	-8.939	-824.136
-30.396	-6.011	-810.020
-15.626	-2.510	-793.079
-3.569	-2.122	-774.965
7.025	-13.558	-751.514
14.489	-15.493	-724.538
20.307	-16.280	-690.456
19.541	-28.115	-651.687
3.567	-38.934	-612.143
-18.870	-41.982	-569.519
-33.318	-37.854	-518.496
-44.299	-31.920	-468.784
-59.680	-35.480	-419.131
-76.132	-42.245	-368.063
-84.398	-43.766	-314.198
-85.605	-43.458	-256.795
-80.011	-39.617	-195.408
-68.878	-30.325	-129.689
-56.743	-21.560	-68.536
-41.872	-22.666	-12.544
-21.075	-23.348	44.988
-2.066	-25.239	99.151
13.151	-32.584	148.468
26.115	-35.753	203.535
30.618	-40.996	256.945
33.165	-44.366	310.200
33.032	-42.724	365.536
26.742	-49.456	412.881
14.631	-58.845	460.648
1.621	-64.522	511.410
-13.375	-66.712	558.340
-29.436	-61.804	604.406
-39.168	-54.258	651.453
-44.918	-52.573	694.664
-47.270	-41.371	730.415
-43.271	-33.719	759.193
-35.393	-34.452	782.738
-22.064	-19.466	803.219
-8.925	-18.764	819.247
5.515	-14.477	832.291
18.303	-7.448	841.694
31.326	-6.712	848.448
45.977	-1.176	853.555
51.017	-5.311	851.475
58.781	-6.369	846.268
64.262	-11.152	833.610
63.847	-19.176	814.488
61.578	-27.214	790.237
54.421	-35.065	763.516
51.282	-38.376	735.432
48.423	-43.180	704.458
38.453	-47.083	670.504
31.601	-45.405	633.951
29.026	-44.414	597.350
19.641	-46.446	557.322
14.236	-41.197	514.865
7.185	-33.626	470.186
-7.712	-30.839	422.985
-12.853	-20.263	372.101
-11.710	-12.138	318.871
-10.488	-7.461	265.814
-8.681	3.077	208.960
-4.453	10.617	149.793
2.513	17.969	87.274
8.809	28.657	21.600
15.233	37.998	-44.074
18.594	30.594	-110.901
22.866	27.394	-170.480
34.697	35.059	-228.821
45.515	35.182	-290.603
50.133	35.171	-349.478
57.108	35.427	-403.192
63.446	37.825	-457.452
63.209	29.821	-506.363
67.472	28.034	-549.527
73.925	32.218	-596.827
74.002	24.326	-638.024
73.395	20.558	-674.682
69.372	14.022	-712.100
63.182	15.818	-744.198
52.093	15.284	-774.436
34.782	-0.240	-803.416
20.454	-8.733	-822.996
9.309	-8.202	-835.507
1.314	-7.347	-847.476
-7.550	-2.942	-851.206
-11.678	2.488	-848.672
-13.261	11.012	-843.548
-12.785	27.330	-836.797
-16.177	36.896	-825.857
-21.488	44.366	-808.802
-16.401	56.170	-789.539
-12.097	63.428	-768.593
-6.134	69.319	-742.851
3.263	76.243	-713.337
5.605	69.574	-686.144
7.361	66.810	-650.128
9.246	59.329	-611.174
13.679	48.542	-575.649
21.692	51.421	-533.350
23.534	43.842	-491.717
21.893	29.647	-452.873
14.978	20.530	-407.947
5.330	11.161	-357.748
-7.430	-3.322	-303.912
-20.712	-4.216	-244.456
-35.608	6.170	-185.102
-46.755	16.557	-121.069
-50.655	32.539	-50.995
-54.553	46.416	15.984
-53.571	52.803	76.484
-48.986	59.892	136.554
-42.826	68.677	201.873
-35.323	71.936	260.353
-28.198	67.490	310.747
-20.634	59.690	363.207
-13.727	49.277	409.514
-12.162	30.028	446.423
-6.508	20.370	491.643
-6.607	7.970	532.022
-11.678	-1.344	572.930
-16.912	-11.482	614.179
-22.482	-18.828	652.539
-31.183	-20.449	688.012
-39.311	-22.495	716.736
-42.218	-21.571	746.089
-49.916	-19.595	770.665
-52.567	-3.450	795.720
-54.205	7.133	820.416
-59.075	16.106	836.448
-55.836	25.721	850.409
-50.607	30.372	862.819
-48.674	33.376	863.933
-36.325	41.660	862.193
-28.489	52.221	856.818
-24.238	41.150	841.224
-20.439	24.461	820.245
-24.761	9.081	801.670
-21.683	-2.031	770.926
-16.064	-6.118	734.434
-16.821	-14.922	705.147
-13.725	-22.832	664.812
-12.613	-35.092	614.960
-10.168	-37.534	572.409
-6.269	-39.743	529.154
-7.653	-43.602	478.049
-7.067	-43.522	425.277
-11.864	-57.903	373.022
-15.865	-74.067	322.199
-16.687	-70.862	267.914
-17.353	-62.404	215.508
-16.563	-59.459	162.300
-15.908	-48.755	97.912
-16.233	-36.355	37.805
-17.694	-26.285	-21.669
-17.664	-16.209	-88.047
-18.345	-11.657	-145.106
-20.343	-7.577	-197.096
-20.651	-6.785	-255.677
-23.655	-5.797	-314.053
-19.244	3.090	-367.181
-16.057	1.873	-414.675
-20.561	-4.726	-461.708
-16.660	-1.323	-511.563
-12.515	3.020	-554.548
-10.728	6.536	-592.094
-6.048	8.496	-627.331
-0.285	6.771	-661.210
2.286	0.161	-698.833
4.946	-14.272	-733.677
4.330	-26.946	-770.483
10.365	-40.447	-809.885
17.321	-60.935	-833.052
26.168	-74.909	-850.410
33.840	-74.848	-862.048
25.056	-70.786	-862.695
23.876	-72.305	-858.418
27.401	-67.635	-852.878
27.026	-58.511	-843.490
30.650	-48.145	-824.898
25.112	-26.508	-805.023
20.278	-4.559	-781.215
20.716	5.360	-752.101
18.829	16.042	-721.946
24.119	29.543	-692.532
24.447	30.708	-657.646
26.958	28.558	-622.650
27.963	28.032	-585.746
27.709	22.878	-543.447
29.755	9.262	-503.529
30.806	-4.200	-460.746
30.919	-10.982	-415.939
34.202	-19.512	-371.416
38.809	-33.194	-324.109
42.347	-38.877	-275.456
51.147	-35.010	-221.662
53.740	-32.545	-161.839
55.964	-28.636	-99.544
52.481	-17.678	-35.101
52.373	-0.011	26.235
46.822	13.122	89.947
37.469	31.061	156.493
35.151	47.349	220.378
30.321	64.041	283.587
29.439	77.002	342.978
30.278	78.431	395.478
32.962	66.536	439.092
27.087	37.453	479.185
21.705	19.837	519.822
28.775	12.908	558.855
50.291	1.943	593.458
61.042	-3.903	627.334
55.963	-6.795	663.641
55.925	-11.132	693.915
51.943	-8.776	722.327
45.830	-0.782	751.620
38.819	7.942	776.895
28.506	15.674	796.965
19.296	24.533	815.265
13.531	35.248	829.208
14.456	45.803	838.626
10.269	52.959	848.476
8.696	64.538	855.106
11.764	83.267	852.742
5.714	83.188	846.481
0.404	64.503	834.930
-2.480	57.630	816.860
2.078	57.657	790.701
9.382	55.602	759.320
9.977	51.768	727.882
8.576	43.422	691.218
9.684	36.938	650.390
6.631	28.130	605.361
3.383	14.210	560.056
4.235	3.085	509.292
5.804	-5.035	451.005
6.065	-9.972	400.151
4.048	-10.764	347.637
2.181	-10.525	291.255
-0.492	-8.646	236.498
-2.806	-0.153	181.137
-3.079	10.858	126.221
-10.212	11.274	69.418
-19.868	6.679	8.691
-23.049	8.666	-57.595
-27.081	13.223	-115.050
-28.398	23.438	-169.787
-32.617	33.845	-224.914
